Name,Contact,Address,Website,Google Maps URL
Shree Mahalaxmi Automobiles | 2 wheeler service center in kharadi | bike washing centre | 2 wheeler Garage,07264084900,"Fountain Road, opposite to Domino's Pizza, Ashoka Nagar, Kharadi, Pune, Maharashtra 411014",,https://www.google.com/maps/place/Shree+Mahalaxmi+Automobiles+%7C+2+wheeler+service+center+in+kharadi+%7C+bike+washing+centre+%7C+2+wheeler+Garage/data=!4m7!3m6!1s0x3bc2c3dd15ac84a9:0xb083a7cb826c74e1!8m2!3d18.5588023!4d73.9459261!16s%2Fg%2F11vypzv0s6!19sChIJqYSsFd3DwjsR4XRsgsung7A?authuser=0&hl=en&rclk=1
"𝗧𝗶𝗺𝗲𝘀𝗮𝘃𝗲𝗿, Doorstep Bike Service In Kharadi Pune",08668500383,"shop 10, Manjari Rd, opp. dhanwantri medical, Keshav Nagar, Mundhwa, Pune, Maharashtra 411036",http://www.bikeservicecentar.com/,"https://www.google.com/maps/place/%F0%9D%97%A7%F0%9D%97%B6%F0%9D%97%BA%F0%9D%97%B2%F0%9D%98%80%F0%9D%97%AE%F0%9D%98%83%F0%9D%97%B2%F0%9D%97%BF,+Doorstep+Bike+Service+In+Kharadi+Pune/data=!4m7!3m6!1s0x3bc2e95a0fef3c1f:0xcb7a57a8ce4425b1!8m2!3d18.53156!4d73.9387843!16s%2Fg%2F11khpgl_3p!19sChIJHzzvD1rpwjsRsSVEzqhXess?authuser=0&hl=en&rclk=1"
Royal Enfield Janta Garage,09822413154,"Sangarsh chowk, Datta Mandir Rd, opp. Trinity classes, Pune, Maharashtra 411014",,https://www.google.com/maps/place/Royal+Enfield+Janta+Garage/data=!4m7!3m6!1s0x3bc2c10f2d323bb3:0x2eec4d34568de5f7!8m2!3d18.5595415!4d73.9325119!16s%2Fg%2F11spq_dgyg!19sChIJszsyLQ_BwjsR9-WNVjRN7C4?authuser=0&hl=en&rclk=1
jawa service centre and repairing sakhare automobiles,07776043519,"Lane no. 07, Wadgaon Sheri - Sainath Nagar Rd, Sainath Nagar, Wadgaon Sheri, Pune, Maharashtra 411014",,https://www.google.com/maps/place/jawa+service+centre+and+repairing+sakhare+automobiles/data=!4m7!3m6!1s0x3bc2c18893c667f1:0x6b0bcc97250d78d8!8m2!3d18.5386948!4d73.9297707!16s%2Fg%2F11j_2bmysp!19sChIJ8WfGk4jBwjsR2HgNJZfMC2s?authuser=0&hl=en&rclk=1
Bike -a-world,02065102905,"Shop no 4 sidhant classic s.no 199/204-206, Behind baker gauges Co. Near kulkarni motors, Viman Nagar, Pune, Maharashtra 411014",,https://www.google.com/maps/place/Bike+-a-world/data=!4m7!3m6!1s0x3bc2c144387353cd:0xaef1692cc07a8b28!8m2!3d18.5664394!4d73.9200175!16s%2Fg%2F11b77jlk3w!19sChIJzVNzOETBwjsRKIt6wCxp8a4?authuser=0&hl=en&rclk=1
Google Maps can't reach the internet,,,,https://www.google.com/maps/place/Musaffir+-+The+Wanderers/data=!4m7!3m6!1s0x3bc2c1158d509693:0xaa571be583622693!8m2!3d18.5486275!4d73.9181814!16s%2Fg%2F11fb0sskvj!19sChIJk5ZQjRXBwjsRkyZig-UbV6o?authuser=0&hl=en&rclk=1
Ganpati Auto Care,09503948727,"Mhada Colony, Viman Nagar, Pune, Maharashtra 411014",,https://www.google.com/maps/place/Ganpati+Auto+Care/data=!4m7!3m6!1s0x3bc2c1768502b8bb:0x617a1a27ff993312!8m2!3d18.5729039!4d73.9116802!16s%2Fg%2F11trqt5m4r!19sChIJu7gChXbBwjsREjOZ_ycaemE?authuser=0&hl=en&rclk=1
Tanu Automobiles LLP,09922966610,"Bhagwan Tatyasaheb Kawade Rd, Shravasti Nagar, Ghorpadi, Pune, Maharashtra 411001",,https://www.google.com/maps/place/Tanu+Automobiles+LLP/data=!4m7!3m6!1s0x3bc2c13368f30ddf:0x92c9f30354b21853!8m2!3d18.5282439!4d73.9059677!16s%2Fg%2F11g1j42m_3!19sChIJ3w3zaDPBwjsRUxiyVAPzyZI?authuser=0&hl=en&rclk=1
S24 MOTORCYCLE ENGINEERING SERVICES,09923726777,"main road, Lane No. 4, Mahaveer Nagar, Wadgaon Sheri, Pune, Maharashtra 411014",,https://www.google.com/maps/place/S24+MOTORCYCLE+ENGINEERING+SERVICES/data=!4m7!3m6!1s0x3bc2c1f2d132b035:0x554d719f4b704668!8m2!3d18.5451122!4d73.922266!16s%2Fg%2F11vycy112m!19sChIJNbAy0fLBwjsRaEZwS59xTVU?authuser=0&hl=en&rclk=1
Rushabh TVS Service Center,,"Sana Apartments, Pune - Ahilyanagar Hwy, Sankalp Nagri, Ramwadi, Wadgaon Sheri, Pune, Maharashtra 411014",,https://www.google.com/maps/place/Rushabh+TVS+Service+Center/data=!4m7!3m6!1s0x3bc2c11582772af9:0x7efe86717d3ec373!8m2!3d18.556851!4d73.9094093!16s%2Fg%2F11clsys7pt!19sChIJ-Sp3ghXBwjsRc8M-fXGG_n4?authuser=0&hl=en&rclk=1
Nathulal Bike Service & Spare Parts,07972206284,"Mundhwa - Kharadi Rd, near Bank of Maharashtra, Ashoka Nagar, Kharadi, Pune, Maharashtra 411014",https://nathulal-bike-service.grexa.site/,https://www.google.com/maps/place/Nathulal+Bike+Service+%26+Spare+Parts/data=!4m7!3m6!1s0x3bc2c14820291197:0x6c1ca807901b6b88!8m2!3d18.5604901!4d73.9382847!16s%2Fg%2F11llcsrmn9!19sChIJlxEpIEjBwjsRiGsbkAeoHGw?authuser=0&hl=en&rclk=1
Boom Auto Works In Kharadi Pune,07887849997,"Matoshree apartment,Lane No.5,Anusaya Park, 14, Kharadi Rd, Kharadi, Pune, Maharashtra 411014",,https://www.google.com/maps/place/Boom+Auto+Works+In+Kharadi+Pune/data=!4m7!3m6!1s0x3bc2c160eb9daab5:0xbec3c8b581450d2f!8m2!3d18.557801!4d73.931883!16s%2Fg%2F11jk2gn97b!19sChIJtaqd62DBwjsRLw1FgbXIw74?authuser=0&hl=en&rclk=1
Azim Auto Works,09766486778,"191, Lane No 1, Airport Rd, Nagpur Chal, Yerawada, Pune, Maharashtra 411006",,https://www.google.com/maps/place/Azim+Auto+Works/data=!4m7!3m6!1s0x3bc2c1212e0b1793:0xd56e807e79224a93!8m2!3d18.561365!4d73.892469!16s%2Fg%2F1pp2w_5xm!19sChIJkxcLLiHBwjsRk0oieX6AbtU?authuser=0&hl=en&rclk=1
Royal Enfield Service Center - Dhone Automobiles,09619670977,"Survey No, 31/4, New Airport Rd, near Kanak Hotel, Sakore Nagar, Viman Nagar, Pune, Maharashtra 411014",https://www.royalenfield.com/,https://www.google.com/maps/place/Royal+Enfield+Service+Center+-+Dhone+Automobiles/data=!4m7!3m6!1s0x3bc2c18d8cc5c961:0x61ded6cf5d9ca2f!8m2!3d18.5589721!4d73.9066572!16s%2Fg%2F11gjhjgx56!19sChIJYcnFjI3BwjsRL8rZ9WztHQY?authuser=0&hl=en&rclk=1
BIKE CLINIC - BIKE REPAIR SHOP,07888243411,"Shop no 2, livago pg apartment, khube pathare nagar, near hotel elite, Pathare - Thube Nagar, Chandan Nagar, Kharadi, Pune, Maharashtra 411014",,https://www.google.com/maps/place/BIKE+CLINIC+-+BIKE+REPAIR+SHOP/data=!4m7!3m6!1s0x3bc2c3c58da5fe45:0x40bfb2656e238f0a!8m2!3d18.5604838!4d73.9407104!16s%2Fg%2F11thwhqbbm!19sChIJRf6ljcXDwjsRCo8jbmWyv0A?authuser=0&hl=en&rclk=1
Shelar TVS Service Centre,07391051373,"Tukaram Nagar, Kharadi, Pune, Maharashtra 411014",https://theshelartvs.com/,https://www.google.com/maps/place/Shelar+TVS+Service+Centre/data=!4m7!3m6!1s0x3bc2c36f209ed5f3:0x25457a9807fbde06!8m2!3d18.5504906!4d73.9366834!16s%2Fg%2F11v593t9n_!19sChIJ89WeIG_DwjsRBt77B5h6RSU?authuser=0&hl=en&rclk=1
taj customs - superbikes service and Resell,07066206748,"Old Mundhwa Road Tukaram Nagar, Wadgaon Sheri, Pune, Maharashtra 411014",https://www.youtube.com/channel/UCLVPO5LCEoKeBnihuNm57AQ,https://www.google.com/maps/place/taj+customs+-+superbikes+service+and+Resell/data=!4m7!3m6!1s0x3bc2c17c31528813:0x4d75df1ca26a9e8c!8m2!3d18.5508941!4d73.9325194!16s%2Fg%2F11fb0v0ddj!19sChIJE4hSMXzBwjsRjJ5qohzfdU0?authuser=0&hl=en&rclk=1
Mokha Hero Service,09960037677,"Lane Number 6, Adarsh Colony, Tingre Nagar, Pune, Maharashtra 411014",,https://www.google.com/maps/place/Mokha+Hero+Service/data=!4m7!3m6!1s0x3bc2c1f661c02e7f:0xfab5301457e55811!8m2!3d18.5750393!4d73.8903655!16s%2Fg%2F11k9vryvcc!19sChIJfy7AYfbBwjsREVjlVxQwtfo?authuser=0&hl=en&rclk=1
Prince Bajaj & Helmet Bike Accessories,09921999914,"S. No. 134, Pune Nagar Rd, opp. Mahalaxmi lawns, Aple Ghar Society, Pune International Airport Area, Lohegaon, Pune, Maharashtra 411014",http://princeautocentre.com/,https://www.google.com/maps/place/Prince+Bajaj+%26+Helmet+Bike+Accessories/data=!4m7!3m6!1s0x3bc2c15c3782cce5:0xed1fecfbab3a564a!8m2!3d18.5680471!4d73.9491039!16s%2Fg%2F11cm9cx_s_!19sChIJ5cyCN1zBwjsRSlY6q_vsH-0?authuser=0&hl=en&rclk=1
OCTANE POWERSPORTS LLP,07420919711,"SHOP NO:5, 30, 8A/1, Ramwadi, Wadgaon Sheri, Pune, Maharashtra 411014",http://www.octaneps.com/,https://www.google.com/maps/place/OCTANE+POWERSPORTS+LLP/data=!4m7!3m6!1s0x3bc2bf84c8da5b85:0x2d7e90476395f8e2!8m2!3d18.5572067!4d73.9082801!16s%2Fg%2F11pd_k1zdh!19sChIJhVvayIS_wjsR4viVY0eQfi0?authuser=0&hl=en&rclk=1
Castrol Bike Point Kharadi,09370288990,"Sr No 20/1, Magarpatta Rd, opp. Pravin Agencies, near Mundhwa Bridge, Kharadi, Pune, Maharashtra 411014",https://www.castrol.com/,https://www.google.com/maps/place/Castrol+Bike+Point+Kharadi/data=!4m7!3m6!1s0x3bc2c17fcbebffff:0x54ff918c4d660fcd!8m2!3d18.5374975!4d73.9345944!16s%2Fg%2F11hck9lwr1!19sChIJ___ry3_BwjsRzQ9mTYyR_1Q?authuser=0&hl=en&rclk=1
Yadav auto garage All Type of wheeler Servicing Repairing Hero Honda Activa bullet,09839210823,"Chandan Nagar, Pune, Maharashtra 411014",,https://www.google.com/maps/place/Yadav+auto+garage+All+Type+of+wheeler+Servicing+Repairing+Hero+Honda+Activa+bullet/data=!4m7!3m6!1s0x3bc2c1bdcc93cacb:0x16d03a2b63fa0c4e!8m2!3d18.5635511!4d73.9325552!16s%2Fg%2F11l1fcmj9j!19sChIJy8qTzL3BwjsRTgz6Yys60BY?authuser=0&hl=en&rclk=1
Ali motors,,"S No 14, Venus Garden, 1/1, Balaji Uddyam Nagar, Thite Vasti, Kharadi, Pune, Maharashtra 411014",,https://www.google.com/maps/place/Ali+motors/data=!4m7!3m6!1s0x3bc2c100767c004b:0x3f67126aa51f21ff!8m2!3d18.5514167!4d73.9199189!16s%2Fg%2F11x8pcf1zp!19sChIJSwB8dgDBwjsR_yEfpWoSZz8?authuser=0&hl=en&rclk=1
Vijaylaxmi Yamaha Auto,08048047717,"Metro Station, S No 30/8A, Pune Nagar Rd, Ramwadi, Viman Nagar, Pune, Maharashtra 411014",https://www.vijaylaxmiyamahabikepune.com/,https://www.google.com/maps/place/Vijaylaxmi+Yamaha+Auto/data=!4m7!3m6!1s0x3bc2c142260f6cfb:0xf24f1dde2659c27b!8m2!3d18.5571469!4d73.9080584!16s%2Fg%2F11cjhpcgtz!19sChIJ-2wPJkLBwjsRe8JZJt4dT_I?authuser=0&hl=en&rclk=1
Wheel Sports | EMotorad E-Bike and Electric Cycle Store in Viman nagar Pune,08237288077,"Shop # 1/2, Pune Nagar Rd, opp. Hotel Four points, Somnath Nagar, Viman Nagar, Pune, Maharashtra 411014",https://www.emotorad.com/testride,https://www.google.com/maps/place/Wheel+Sports+%7C+EMotorad+E-Bike+and+Electric+Cycle+Store+in+Viman+nagar+Pune/data=!4m7!3m6!1s0x3bc2c1fd980c6a69:0x647bca28fa6562f4!8m2!3d18.5617146!4d73.9220398!16s%2Fg%2F11plh4yk56!19sChIJaWoMmP3BwjsR9GJl-ijKe2Q?authuser=0&hl=en&rclk=1
Honda Bigwing service Pune,08551004747,"YMCA complex, Quarter Gate Chowk, Modi Colony, Pune, Maharashtra 411002",http://www.pashankarhonda.com/,https://www.google.com/maps/place/Honda+Bigwing+service+Pune/data=!4m7!3m6!1s0x3bc2c17a62450453:0x73aa68f427390ccc!8m2!3d18.5165413!4d73.8717379!16s%2Fg%2F11rgblhd7_!19sChIJUwRFYnrBwjsRzAw5J_RoqnM?authuser=0&hl=en&rclk=1
Auto Insights Inc,09765695949,"Before Silicon Bay Society, Digambar Nagar, Wadgaon Sheri, Pune, Maharashtra 411014",https://auto-insights-inc.grexa.site/,https://www.google.com/maps/place/Auto+Insights+Inc/data=!4m7!3m6!1s0x3bc2c1e6c719cbbd:0x219fdd0b963f2e8b!8m2!3d18.5467632!4d73.9146934!16s%2Fg%2F11j7k53n80!19sChIJvcsZx-bBwjsRiy4_lgvdnyE?authuser=0&hl=en&rclk=1
Open Road Viman Nagar,09322627403,"UG-28, East Court Building, North Gate, opp. Phoenix Market City, Clover Park, Viman Nagar, Pune, Maharashtra 411014",https://openroad.in/,https://www.google.com/maps/place/Open+Road+Viman+Nagar/data=!4m7!3m6!1s0x3bc2c1414f5324cb:0x1d836f9ad0000000!8m2!3d18.5631876!4d73.9175595!16s%2Fg%2F11s0fhmbtz!19sChIJyyRTT0HBwjsRAAAA0Jpvgx0?authuser=0&hl=en&rclk=1
BOONGG.COM - Bike On Rent Pune | Bike Rentals in Viman Nagar,09049789333,"Sr.No 210, 2, Konark Nagar Rd, near Wagheshwar Washing Center, opp. Konark Nagar, Clover Park, Viman Nagar, Pune, Maharashtra 411014",https://www.boongg.com/bike-rent-pune/vimannagar,https://www.google.com/maps/place/BOONGG.COM+-+Bike+On+Rent+Pune+%7C+Bike+Rentals+in+Viman+Nagar/data=!4m7!3m6!1s0x3bc2c12d94b0b47d:0xfbc540bd65bd9a6c!8m2!3d18.5664964!4d73.9106003!16s%2Fg%2F11j7vsrvch!19sChIJfbSwlC3BwjsRbJq9Zb1Axfs?authuser=0&hl=en&rclk=1
Rynox Exclusive Store - Viman Nagar Pune,08468952284,"Store No: UG-19 East Court Building, East, Viman Nagar Rd, opp. Phoenix Boundary Road, North Gate, Viman Nagar, Pune, Maharashtra 411014",https://www.rynoxgear.com/,https://www.google.com/maps/place/Rynox+Exclusive+Store+-+Viman+Nagar+Pune/data=!4m7!3m6!1s0x3bc2c1c3724a31c5:0x6d54be8ba2136b0f!8m2!3d18.5632802!4d73.9173651!16s%2Fg%2F11qgkn_s6t!19sChIJxTFKcsPBwjsRD2sToou-VG0?authuser=0&hl=en&rclk=1
"Gagan Honda- Honda Bike Service Centre, Kharadi",,"Sr. No 9, opp. to Reliance Mart, near Radisson Blu Hotel, Rakshak Nagar, Kharadi, Pune, Maharashtra 411014",https://www.gaganhonda.in/,"https://www.google.com/maps/place/Gagan+Honda-+Honda+Bike+Service+Centre,+Kharadi/data=!4m7!3m6!1s0x3bc2c31d1c3e25cf:0xb49560059d58bf6b!8m2!3d18.5508302!4d73.9368528!16s%2Fg%2F11stxffht2!19sChIJzyU-HB3DwjsRa79YnQVglbQ?authuser=0&hl=en&rclk=1"
VP Designs,09922213041,"Aple ghar society, lane no. 5,first gate, Pune Nagar Rd, Kharadi, Pune, Maharashtra 411014",https://vpdesignsindia.com/,https://www.google.com/maps/place/VP+Designs/data=!4m7!3m6!1s0x3bc2c3ef3468956b:0x190616ca399c943c!8m2!3d18.5668165!4d73.9497887!16s%2Fg%2F11gdkn7dfv!19sChIJa5VoNO_DwjsRPJScOcoWBhk?authuser=0&hl=en&rclk=1
Bhosale Service Center,09767117717,"GWWP+6P7, Mundhwa-Kharadi Road, Thite Wasti, Chandan Nagar, Kharadi, Pune, Pune, Maharashtra 411014",,https://www.google.com/maps/place/Bhosale+Service+Center/data=!4m7!3m6!1s0x3bc2c3d63181ee2d:0x1577b014f4a7fc66!8m2!3d18.54554!4d73.93679!16s%2Fg%2F1q5blp5k1!19sChIJLe6BMdbDwjsRZvyn9BSwdxU?authuser=0&hl=en&rclk=1
Professional TVS Service,08043692867,"No 1, Tarabaug Society, Koregaon Rd, Yervada Road, near Union Bank of India, Ragvilas Society, Koregaon Park, Pune, Maharashtra 411001",https://www.professionaltvspune.com/,https://www.google.com/maps/place/Professional+TVS+Service/data=!4m7!3m6!1s0x3bc2c145db957521:0xc1b493449312be97!8m2!3d18.5418845!4d73.8853966!16s%2Fg%2F11xg3npf1d!19sChIJIXWV20XBwjsRl74Sk0STtME?authuser=0&hl=en&rclk=1
Rahul Motercycle and Bike Rental,09822106318,"15 Bund Garden, Burning Ghat Rd, near Bank of India & ATM, Koregaon Park, Pune, Maharashtra 411001",http://www.rent2wheeler.com/,https://www.google.com/maps/place/Rahul+Motercycle+and+Bike+Rental/data=!4m7!3m6!1s0x3bc2c0573d8bd291:0xe5d78ed7709c2f7f!8m2!3d18.5415758!4d73.8860119!16s%2Fg%2F11h42pvfz8!19sChIJkdKLPVfAwjsRfy-ccNeO1-U?authuser=0&hl=en&rclk=1
Gearz Vehicle - Bike on rent in Pune,08815919492,"Shop No:9 Besides Municipal Hall Vishaldeep Residency Chandan Nagar, Kharadi, Pune, Maharashtra 411014",https://gearzvehicle.com/bike-on-rent-in-pune,https://www.google.com/maps/place/Gearz+Vehicle+-+Bike+on+rent+in+Pune/data=!4m7!3m6!1s0x3bc2c11127f5ed13:0xc09e0af233a026c!8m2!3d18.554626!4d73.9195161!16s%2Fg%2F11gmzz6gk7!19sChIJE-31JxHBwjsRbAI6I6_gCQw?authuser=0&hl=en&rclk=1
THE BHAWKAR MOTORS,08983077733,"Bhawkar Garage Building, 726 & 1347, opp. Shree Chhatrapati Shivaji Maharaj Statue, near Mangala Theatre, Gaothan, Shivajinagar, Pune, Maharashtra 411005",,https://www.google.com/maps/place/THE+BHAWKAR+MOTORS/data=!4m7!3m6!1s0x3bc2c07ccfab70db:0xc733f6d301341eb7!8m2!3d18.5257691!4d73.8528557!16s%2Fg%2F12cnpf034!19sChIJ23Crz3zAwjsRtx40AdP2M8c?authuser=0&hl=en&rclk=1
Shanti Honda Service,08380010700,"Lane No.3, survey No.162/1B, Adarsh Colony Rd, Adarsh Colony, Tingre Nagar, Pune, Maharashtra 411015",https://shantihonda.com/,https://www.google.com/maps/place/Shanti+Honda+Service/data=!4m7!3m6!1s0x3bc2c12a7539989d:0x4eb9f8e334268c95!8m2!3d18.5744436!4d73.8890324!16s%2Fg%2F1pp2vmkyd!19sChIJnZg5dSrBwjsRlYwmNOP4uU4?authuser=0&hl=en&rclk=1
Royal Enfield House..bullet Service,07385316786,"3, Lokmanya Tilak Rd, Gandham Nagar, Khadki, East, Pune, Maharashtra 411006",,https://www.google.com/maps/place/Royal+Enfield+House..bullet+Service/data=!4m7!3m6!1s0x3bc2c197dde97c25:0xfbe04cf55772e55a!8m2!3d18.5541928!4d73.8719238!16s%2Fg%2F11rcyfqh8t!19sChIJJXzp3ZfBwjsRWuVyV_VM4Ps?authuser=0&hl=en&rclk=1
Rosmerta HSRP pune nagar road,,"HW7Q+5XX, Shree Ram Society, Pune International Airport Area, Kharadi, Pune, Maharashtra 411014",,https://www.google.com/maps/place/Rosmerta+HSRP+pune+nagar+road/data=!4m7!3m6!1s0x3bc2c30075baa2eb:0xfe636da1d0dbd68a!8m2!3d18.5629792!4d73.9399956!16s%2Fg%2F11yy4cxn3z!19sChIJ66K6dQDDwjsRitbb0KFtY_4?authuser=0&hl=en&rclk=1
Chinatamani servicing center,08263867684,"Ubale Nagar, Wagholi, Pune, Maharashtra 412207",,https://www.google.com/maps/place/Chinatamani+servicing+center/data=!4m7!3m6!1s0x3bc2c300481e5425:0xd46696b4ce019185!8m2!3d18.5664327!4d73.9577514!16s%2Fg%2F11xvg9zclw!19sChIJJVQeSADDwjsRhZEBzrSWZtQ?authuser=0&hl=en&rclk=1
Sharanya Motors,09850339633,"Sakshi Heights, 15, Vishrantwadi Airport Rd, next to Navashri Resto Bar, near pune, Adarsh Colony, Tingre Nagar, Pune, Maharashtra 411015",,https://www.google.com/maps/place/Sharanya+Motors/data=!4m7!3m6!1s0x3bc2c10be13d1d65:0xe8bff2e6244bc001!8m2!3d18.5747473!4d73.8939847!16s%2Fg%2F11qsr172vm!19sChIJZR094QvBwjsRAcBLJObyv-g?authuser=0&hl=en&rclk=1
Royal Enfield Showroom - Dhone Automobiles,09619670977,"Shop No 1/2, Siddrath Complex, Pune Nagar Rd, near Park Ornate Hotel, Mahindra Society, Yerawada, Pune, Maharashtra 411006",https://dealers.royalenfield.com/maharashtra/pune/yerawada-dhone-automobiles-9110109750,https://www.google.com/maps/place/Royal+Enfield+Showroom+-+Dhone+Automobiles/data=!4m7!3m6!1s0x3bc2c1177fe7e4e9:0xd83f8ee61b62fa7e!8m2!3d18.5491809!4d73.8927102!16s%2Fg%2F1pp2w_3q1!19sChIJ6eTnfxfBwjsRfvpiG-aOP9g?authuser=0&hl=en&rclk=1
Mokha Autoriders - Hero MotoCorp,09289922957,"Gat No 2335 Haveli, Maharashtra 412207",https://dealers.heromotocorp.com/hero-motocorp/dealer-in-pune/dealer-in-Haveli/mokha-autoriders-hero-motocorp-in-Haveli-pune--3zm2s2/home,https://www.google.com/maps/place/Mokha+Autoriders+-+Hero+MotoCorp/data=!4m7!3m6!1s0x3bc2c3f278c680c1:0x21d3311bfc166eda!8m2!3d18.5732252!4d73.9561299!16s%2Fg%2F11_pxnm3j!19sChIJwYDGePLDwjsR2m4W_Bsx0yE?authuser=0&hl=en&rclk=1
Open Road Mundhwa,07517426707,"Shop No. 7, Horizon Highgroves, Open Road, Hadapsar Railway Station Rd, opp. Moh Restaurant, Jadhav Nagar, Mundhwa, Pune, Maharashtra 411036",http://openroad.in/,https://www.google.com/maps/place/Open+Road+Mundhwa/data=!4m7!3m6!1s0x3bc2c1414f532e1b:0x3d5af1c42d5a7885!8m2!3d18.5296273!4d73.9228898!16s%2Fg%2F11cnb3kbkk!19sChIJGy5TT0HBwjsRhXhaLcTxWj0?authuser=0&hl=en&rclk=1
Royal Enfield Service Center - Brahma Motors,09619639159,"Epicentre, Showroom 1, Old Mumbai - Pune Hwy, next to Shoppers Stop, Wakadewadi, Shivajinagar, Pune, Maharashtra 411005",https://www.royalenfield.com/,https://www.google.com/maps/place/Royal+Enfield+Service+Center+-+Brahma+Motors/data=!4m7!3m6!1s0x3bc2c1481fa93d2d:0x5dd49434db441da6!8m2!3d18.5356147!4d73.8512377!16s%2Fg%2F11f5q807qj!19sChIJLT2pH0jBwjsRph1E2zSU1F0?authuser=0&hl=en&rclk=1
Jawa Yezdi BSA Motorcyles - Green Gearz Mobility LLP,07966247228,"Survey No 219/2/1/17, Shop No 219/A-17, Ground Floor, Matruchaya Society, Yeravda, Viman Nagar Road, nearby Aga Khan Palace, Kalyani Nagar, Pune, Maharashtra 411006",https://dealer.jawayezdimotorcycles.com/locator/pune/yeravda/jawa-yezdi-motorcyles-green-gearz-mobility-llp-in-yeravda-pune--62qnD2/home,https://www.google.com/maps/place/Jawa+Yezdi+BSA+Motorcyles+-+Green+Gearz+Mobility+LLP/data=!4m7!3m6!1s0x3bc2c1000fc7d1a3:0x29fdbc25623eb06f!8m2!3d18.5525734!4d73.8984185!16s%2Fg%2F11ms97cfz7!19sChIJo9HHDwDBwjsRb7A-YiW8_Sk?authuser=0&hl=en&rclk=1
Bajaj - Shri Sai Service Centre,08149009533,"28, Saint Gyaneshwar Road, Shanti Nagar, Vishrantwadi, 28, St Dnyaneshwar Rd, Shanti Nagar, Yerawada, Pune, Maharashtra 411006",http://www.saiservicebajaj.com/,https://www.google.com/maps/place/Bajaj+-+Shri+Sai+Service+Centre/data=!4m7!3m6!1s0x3bc2c0d072508843:0xbe56a8384e7a8927!8m2!3d18.567242!4d73.8789884!16s%2Fg%2F124ygngnx!19sChIJQ4hQctDAwjsRJ4l6TjioVr4?authuser=0&hl=en&rclk=1
Gearz Vehicle - Bike on rent in Kharadi,08815919492,"101, Sopan Nagar, Krushna Nagar, Wadgaon Sheri, Pune, Maharashtra 411014",https://gearzvehicle.com/bike-on-rent-in-pune/kharadi,https://www.google.com/maps/place/Gearz+Vehicle+-+Bike+on+rent+in+Kharadi/data=!4m7!3m6!1s0x3bc2c1688658c6b3:0xb8bd756f4b332a26!8m2!3d18.5538243!4d73.9498956!16s%2Fg%2F11j2xzs7xn!19sChIJs8ZYhmjBwjsRJiozS291vbg?authuser=0&hl=en&rclk=1
Gulf Bikestop - Jameer Auto Works Automobiles Yerwada,08291195608,"Shop No 10, 15, Sangamwadi Rd, nr. AXIS Bank ATM, Ashok Nagar, Pune, Maharashtra 411003",https://bikestop.india.gulfoilltd.com/gulf-bikestop-jameer-auto-works-automobiles-yerwada-two-wheeler-repair-shop-ashok-nagar-pune-315873/Home,https://www.google.com/maps/place/Gulf+Bikestop+-+Jameer+Auto+Works+Automobiles+Yerwada/data=!4m7!3m6!1s0x3bc2c0e7ac245503:0xde1c8881251b904a!8m2!3d18.5378578!4d73.8636361!16s%2Fg%2F11t6s9wrhs!19sChIJA1UkrOfAwjsRSpAbJYGIHN4?authuser=0&hl=en&rclk=1
OK Bike Rentals – Affordable Two-Wheelers in Viman Nagar,07030889288,"near Invitation 365 Hotel, opposite Baker Gauges India Ltd, Sainik Nagar, Clover Park, Viman Nagar, Pune, Maharashtra 411014",https://okbikerental.com/,https://www.google.com/maps/place/OK+Bike+Rentals+%E2%80%93+Affordable+Two-Wheelers+in+Viman+Nagar/data=!4m7!3m6!1s0x3bc2c1462c2890db:0x98eb6eb6a7b8fe2d!8m2!3d18.5654586!4d73.9176387!16s%2Fg%2F11n3g_k65k!19sChIJ25AoLEbBwjsRLf64p7Zu65g?authuser=0&hl=en&rclk=1
Dinesh Bike Care,09850784327,"Shop No.5, Saraswati Sadan, near Lonkar High School, Mundhwa, Pune, Maharashtra 411036",,https://www.google.com/maps/place/Dinesh+Bike+Care/data=!4m7!3m6!1s0x3bc2c10186ef11ff:0x45eb900dcbccbd4e!8m2!3d18.5333688!4d73.9314805!16s%2Fg%2F11j8t1qb8t!19sChIJ_xHvhgHBwjsRTr3Myw2Q60U?authuser=0&hl=en&rclk=1
24 Bike Service Center,,"Mundhwa - Kharadi Rd, Hadapsar, Pune, Maharashtra 411036",https://24bikeservicecenter.sulekha.com/,https://www.google.com/maps/place/24+Bike+Service+Center/data=!4m7!3m6!1s0x3bc2c16f79f4478f:0x831403b894f9992e!8m2!3d18.5323868!4d73.9301415!16s%2Fg%2F11wr9cwq8g!19sChIJj0f0eW_BwjsRLpn5lLgDFIM?authuser=0&hl=en&rclk=1
"Swapnil Tyres & Batteries Viman Nagar, Pune & Best Car Wash Center",09697829797,"Survey No. 228/5, Bus Stop, near Symbiosis International School, beside Gera Foliage, Mhada Colony, Viman Nagar, Pune, Maharashtra 411014",,"https://www.google.com/maps/place/Swapnil+Tyres+%26+Batteries+Viman+Nagar,+Pune+%26+Best+Car+Wash+Center/data=!4m7!3m6!1s0x3bc2c13816049a7b:0xd03cb5ee411203ca!8m2!3d18.5731172!4d73.9117881!16s%2Fg%2F11h4lpvwwz!19sChIJe5oEFjjBwjsRygMSQe61PNA?authuser=0&hl=en&rclk=1"
